asset_id,display_name_pt,display_name_en,source_task,asset_group,category,subcategory,phase,priority,batch_id,generation_method,source_art_required,target_polycount,texture_resolution,rig_required,animation_set,concept_prompt,geometry_prompt,texture_prompt,concept_attempts_planned,geometry_attempts_planned,remesh_attempts_planned,retexture_attempts_planned,rig_attempts_planned,approval_criteria,unity_path,status,approval_status
env_infernal_fortress_infernal_wall_straight_001,Muralha Infernal,Infernal Wall,Task018,Environment,Environment,wall,Season 1 - Arc 3,P1,B23_INFERNAL_ENV_CORE,Image to 3D,Yes,2850,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_infernal_wall_straight_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_infernal_wall_straight_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_infernal_wall_straight_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_lava_channel_bend_001,Curva de Canal de Lava,Lava Channel Bend,Task018,Environment,Environment,tile,Season 1 - Arc 3,P1,B23_INFERNAL_ENV_CORE,Text to 3D,Optional,1400,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_lava_channel_bend_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_lava_channel_bend_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_lava_channel_bend_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_lava_channel_straight_001,Canal de Lava Reto,Straight Lava Channel,Task018,Environment,Environment,tile,Season 1 - Arc 3,P1,B23_INFERNAL_ENV_CORE,Text to 3D,Optional,1250,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_lava_channel_straight_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_lava_channel_straight_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_lava_channel_straight_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_lava_fall_001,Cascata de Lava,Lava Fall,Task018,Environment,Environment,environment effect mesh,Season 1 - Arc 3,P1,B23_INFERNAL_ENV_CORE,Image to 3D,Yes,2000,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_lava_fall_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_lava_fall_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_lava_fall_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_demon_lord_throne_001,Trono do Lorde Demônio,Demon Lord Throne,Task018,Environment,Environment,hero prop,Season 1 - Arc 3,P1,B24_INFERNAL_ENV_PROPS,Image to 3D,Yes,6250,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_demon_lord_throne_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_demon_lord_throne_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_demon_lord_throne_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_demon_weapon_rack_001,Arsenal Demoníaco,Demon Weapon Rack,Task018,Environment,Environment,prop,Season 1 - Arc 3,P1,B24_INFERNAL_ENV_PROPS,Text to 3D,Optional,2100,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_demon_weapon_rack_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_demon_weapon_rack_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_demon_weapon_rack_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_infernal_arena_ring_001,Anel da Arena Infernal,Infernal Arena Ring,Task018,Environment,Environment,large prop,Season 1 - Arc 3,P1,B24_INFERNAL_ENV_PROPS,Image to 3D,Yes,4750,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_infernal_arena_ring_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_infernal_arena_ring_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_infernal_arena_ring_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_infernal_brazier_001,Braseiro Infernal,Infernal Brazier,Task018,Environment,Environment,prop,Season 1 - Arc 3,P1,B24_INFERNAL_ENV_PROPS,Text to 3D,Optional,1400,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_infernal_brazier_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_infernal_brazier_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_infernal_brazier_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_infernal_bridge_001,Ponte Infernal,Infernal Bridge,Task018,Environment,Environment,large prop,Season 1 - Arc 3,P1,B24_INFERNAL_ENV_PROPS,Image to 3D,Yes,4500,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_infernal_bridge_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_infernal_bridge_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_infernal_bridge_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_infernal_cage_001,Jaula Infernal,Infernal Cage,Task018,Environment,Environment,prop,Season 1 - Arc 3,P1,B24_INFERNAL_ENV_PROPS,Text to 3D,Optional,1900,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_infernal_cage_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_infernal_cage_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_infernal_cage_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_infernal_chain_001,Corrente Infernal,Infernal Chain,Task018,Environment,Environment,prop,Season 1 - Arc 3,P1,B24_INFERNAL_ENV_PROPS,Text to 3D,Optional,700,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_infernal_chain_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_infernal_chain_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_infernal_chain_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_infernal_crystal_001,Cristal Infernal,Infernal Crystal,Task018,Environment,Environment,prop,Season 1 - Arc 3,P1,B24_INFERNAL_ENV_PROPS,Text to 3D,Optional,1100,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_infernal_crystal_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_infernal_crystal_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_infernal_crystal_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_infernal_gate_001,Portão Infernal,Infernal Gate,Task018,Environment,Environment,large prop,Season 1 - Arc 3,P1,B24_INFERNAL_ENV_PROPS,Image to 3D,Yes,5250,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_infernal_gate_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_infernal_gate_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_infernal_gate_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_infernal_platform_001,Plataforma Infernal,Infernal Platform,Task018,Environment,Environment,large prop,Season 1 - Arc 3,P1,B24_INFERNAL_ENV_PROPS,Image to 3D,Yes,3850,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_infernal_platform_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_infernal_platform_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_infernal_platform_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_infernal_portal_001,Portal Infernal,Infernal Portal,Task018,Environment,Environment,hero prop,Season 1 - Arc 3,P1,B24_INFERNAL_ENV_PROPS,Image to 3D,Yes,5500,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_infernal_portal_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_infernal_portal_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_infernal_portal_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_spike_barricade_001,Barricada de Espinhos,Spike Barricade,Task018,Environment,Environment,prop,Season 1 - Arc 3,P1,B24_INFERNAL_ENV_PROPS,Text to 3D,Optional,1950,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_spike_barricade_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_spike_barricade_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_spike_barricade_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
