"asset_id","display_name_pt","display_name_en","canonical_task","canonical_catalog","source_catalogs","definition_count","asset_class","domain","category","production_phase","priority","tier","generation_method","catalog_status","task019_queue","prompt_count","concept_prompt_path","geometry_prompt_path","texture_prompt_path","pipeline_path","unity_target_path","unity_target_kind"
"hero_archer_001","Arqueira","Archer","Task016","IdleMedievalLegends_Task016_CharacterDesignPack/Examples/CHARACTER_PRODUCTION_SHEETS.csv","Task015;Task016;Task019","2","3D Model","Character","Playable Hero","Vertical Slice","P0","N/A","Multi-view Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Characters/ConceptArt/hero_archer_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Characters/Meshy/hero_archer_001_meshy_character.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Characters/Texture/hero_archer_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/hero_archer_001_PIPELINE.md","Assets/_Game/Art/Characters/hero_archer_001","Planned destination; existence not asserted"
"hero_mage_001","Mago","Mage","Task016","IdleMedievalLegends_Task016_CharacterDesignPack/Examples/CHARACTER_PRODUCTION_SHEETS.csv","Task015;Task016;Task019","2","3D Model","Character","Playable Hero","Vertical Slice","P0","N/A","Multi-view Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Characters/ConceptArt/hero_mage_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Characters/Meshy/hero_mage_001_meshy_character.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Characters/Texture/hero_mage_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/hero_mage_001_PIPELINE.md","Assets/_Game/Art/Characters/hero_mage_001","Planned destination; existence not asserted"
"hero_paladin_001","Paladino","Paladin","Task016","IdleMedievalLegends_Task016_CharacterDesignPack/Examples/CHARACTER_PRODUCTION_SHEETS.csv","Task015;Task016;Task019","2","3D Model","Character","Playable Hero","Vertical Slice","P0","N/A","Multi-view Image to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Characters/ConceptArt/hero_paladin_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Characters/Meshy/hero_paladin_001_meshy_character.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Characters/Texture/hero_paladin_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/hero_paladin_001_PIPELINE.md","Assets/_Game/Art/Characters/hero_paladin_001","Planned destination; existence not asserted"
"icon_hero_archer_001","Ícone — Arqueira","Icon — Archer","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Hero Icon","Vertical Slice","P0","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Icons/Heroes/Archer","Planned destination; existence not asserted"
"icon_hero_mage_001","Ícone — Mago","Icon — Mage","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Hero Icon","Vertical Slice","P0","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Icons/Heroes/Mage","Planned destination; existence not asserted"
"icon_hero_paladin_001","Ícone — Paladino","Icon — Paladin","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Hero Icon","Vertical Slice","P0","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Icons/Heroes/Paladin","Planned destination; existence not asserted"
"loot_chest_common_001","Baú Comum","Common Chest","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Loot","Reward Chest","Vertical Slice","P0","N/A","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Props/Loot/Chests","Planned destination; existence not asserted"
"loot_chest_epic_001","Baú Épico","Epic Chest","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Loot","Reward Chest","MVP","P1","N/A","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Props/Loot/Chests","Planned destination; existence not asserted"
"loot_chest_legendary_001","Baú Lendário","Legendary Chest","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Loot","Reward Chest","MVP","P1","N/A","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Props/Loot/Chests","Planned destination; existence not asserted"
"loot_chest_mythic_001","Baú Mítico","Mythic Chest","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Loot","Reward Chest","MVP","P1","N/A","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Props/Loot/Chests","Planned destination; existence not asserted"
"loot_chest_rare_001","Baú Raro","Rare Chest","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Loot","Reward Chest","Vertical Slice","P0","N/A","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Props/Loot/Chests","Planned destination; existence not asserted"
"loot_chest_uncommon_001","Baú Incomum","Uncommon Chest","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","3D Model","Loot","Reward Chest","Vertical Slice","P0","N/A","Text to 3D","Planned","No","0","","","","","Assets/_Game/Art/Props/Loot/Chests","Planned destination; existence not asserted"
"matlib_bone_stylized_pbr_001","Biblioteca PBR — Osso","PBR Library — Bone","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Stylized PBR","Vertical Slice","P0","N/A","Meshy AI Texturing + Unity material authoring","Planned","No","0","","","","","Assets/_Game/Art/Materials/Library","Planned destination; existence not asserted"
"matlib_bronze_gold_stylized_pbr_001","Biblioteca PBR — Bronze e Ouro","PBR Library — Bronze and Gold","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Stylized PBR","Vertical Slice","P0","N/A","Meshy AI Texturing + Unity material authoring","Planned","No","0","","","","","Assets/_Game/Art/Materials/Library","Planned destination; existence not asserted"
"matlib_celestial_stylized_pbr_001","Biblioteca PBR — Celestial","PBR Library — Celestial","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Stylized PBR","Vertical Slice","P0","N/A","Meshy AI Texturing + Unity material authoring","Planned","No","0","","","","","Assets/_Game/Art/Materials/Library","Planned destination; existence not asserted"
"matlib_cloth_stylized_pbr_001","Biblioteca PBR — Tecido","PBR Library — Cloth","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Stylized PBR","Vertical Slice","P0","N/A","Meshy AI Texturing + Unity material authoring","Planned","No","0","","","","","Assets/_Game/Art/Materials/Library","Planned destination; existence not asserted"
"matlib_crystal_stylized_pbr_001","Biblioteca PBR — Cristal","PBR Library — Crystal","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Stylized PBR","Vertical Slice","P0","N/A","Meshy AI Texturing + Unity material authoring","Planned","No","0","","","","","Assets/_Game/Art/Materials/Library","Planned destination; existence not asserted"
"matlib_infernal_stylized_pbr_001","Biblioteca PBR — Infernal","PBR Library — Infernal","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Stylized PBR","Vertical Slice","P0","N/A","Meshy AI Texturing + Unity material authoring","Planned","No","0","","","","","Assets/_Game/Art/Materials/Library","Planned destination; existence not asserted"
"matlib_iron_steel_stylized_pbr_001","Biblioteca PBR — Ferro e Aço","PBR Library — Iron and Steel","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Stylized PBR","Vertical Slice","P0","N/A","Meshy AI Texturing + Unity material authoring","Planned","No","0","","","","","Assets/_Game/Art/Materials/Library","Planned destination; existence not asserted"
"matlib_leather_stylized_pbr_001","Biblioteca PBR — Couro","PBR Library — Leather","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Stylized PBR","Vertical Slice","P0","N/A","Meshy AI Texturing + Unity material authoring","Planned","No","0","","","","","Assets/_Game/Art/Materials/Library","Planned destination; existence not asserted"
"matlib_stone_stylized_pbr_001","Biblioteca PBR — Pedra","PBR Library — Stone","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Stylized PBR","Vertical Slice","P0","N/A","Meshy AI Texturing + Unity material authoring","Planned","No","0","","","","","Assets/_Game/Art/Materials/Library","Planned destination; existence not asserted"
"matlib_wood_stylized_pbr_001","Biblioteca PBR — Madeira","PBR Library — Wood","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","Material/Shader","Material Library","Stylized PBR","Vertical Slice","P0","N/A","Meshy AI Texturing + Unity material authoring","Planned","No","0","","","","","Assets/_Game/Art/Materials/Library","Planned destination; existence not asserted"
"portrait_boss_bone_knight_001","Bestiário — Cavaleiro Ósseo","Bestiary — Bone Knight","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 2","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Undead","Planned destination; existence not asserted"
"portrait_boss_demon_lord_001","Bestiário — Lorde Demônio","Bestiary — Demon Lord","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 3","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Demon","Planned destination; existence not asserted"
"portrait_boss_goblin_chieftain_001","Bestiário — Chefe Goblin","Bestiary — Goblin Chieftain","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","MVP","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Goblin","Planned destination; existence not asserted"
"portrait_boss_goblin_king_001","Bestiário — Rei Goblin","Bestiary — Goblin King","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","MVP","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Goblin","Planned destination; existence not asserted"
"portrait_boss_incubus_warden_001","Bestiário — Guardião Íncubo","Bestiary — Incubus Warden","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 3","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Demon","Planned destination; existence not asserted"
"portrait_boss_lich_001","Bestiário — Lich","Bestiary — Lich","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 2","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Undead","Planned destination; existence not asserted"
"portrait_enemy_bone_acolyte_001","Bestiário — Acólito Ósseo","Bestiary — Bone Acolyte","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 2","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Undead","Planned destination; existence not asserted"
"portrait_enemy_bone_archmage_001","Bestiário — Arquimago Ósseo","Bestiary — Bone Archmage","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 2","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Undead","Planned destination; existence not asserted"
"portrait_enemy_death_knight_001","Bestiário — Cavaleiro da Morte","Bestiary — Death Knight","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 2","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Undead","Planned destination; existence not asserted"
"portrait_enemy_demon_knight_001","Bestiário — Cavaleiro Demoníaco","Bestiary — Demon Knight","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 3","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Demon","Planned destination; existence not asserted"
"portrait_enemy_demon_ranger_001","Bestiário — Patrulheiro Demoníaco","Bestiary — Demon Ranger","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 3","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Demon","Planned destination; existence not asserted"
"portrait_enemy_ghoul_reaver_001","Bestiário — Carniçal Dilacerador","Bestiary — Ghoul Reaver","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 2","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Undead","Planned destination; existence not asserted"
"portrait_enemy_goblin_archer_001","Bestiário — Arqueiro Goblin","Bestiary — Goblin Archer","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Vertical Slice","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Goblin","Planned destination; existence not asserted"
"portrait_enemy_goblin_high_shaman_001","Bestiário — Alto Xamã Goblin","Bestiary — Goblin High Shaman","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","MVP","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Goblin","Planned destination; existence not asserted"
"portrait_enemy_goblin_ranger_001","Bestiário — Patrulheiro Goblin","Bestiary — Goblin Ranger","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","MVP","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Goblin","Planned destination; existence not asserted"
"portrait_enemy_goblin_scavenger_001","Bestiário — Goblin Saqueador","Bestiary — Goblin Scavenger","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Vertical Slice","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Goblin","Planned destination; existence not asserted"
"portrait_enemy_goblin_shaman_001","Bestiário — Xamã Goblin","Bestiary — Goblin Shaman","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","MVP","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Goblin","Planned destination; existence not asserted"
"portrait_enemy_goblin_warrior_001","Bestiário — Guerreiro Goblin","Bestiary — Goblin Warrior","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Vertical Slice","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Goblin","Planned destination; existence not asserted"
"portrait_enemy_grave_ranger_001","Bestiário — Patrulheiro da Tumba","Bestiary — Grave Ranger","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 2","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Undead","Planned destination; existence not asserted"
"portrait_enemy_hobgoblin_knight_001","Bestiário — Cavaleiro Hobgoblin","Bestiary — Hobgoblin Knight","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","MVP","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Goblin","Planned destination; existence not asserted"
"portrait_enemy_imp_001","Bestiário — Diabrete","Bestiary — Imp","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 3","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Demon","Planned destination; existence not asserted"
"portrait_enemy_imp_legionary_001","Bestiário — Legionário Diabrete","Bestiary — Imp Legionary","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 3","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Demon","Planned destination; existence not asserted"
"portrait_enemy_imp_pyromancer_001","Bestiário — Piromante Diabrete","Bestiary — Imp Pyromancer","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 3","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Demon","Planned destination; existence not asserted"
"portrait_enemy_imp_skirmisher_001","Bestiário — Escaramuçador Diabrete","Bestiary — Imp Skirmisher","Task015","IdleMedievalLegends_Task015_AssetCatalog/Examples/ASSET_MASTER_CATALOG.csv","Task015","1","2D Image","Character Art","Enemy Portrait","Season 1 - Arc 3","P2","N/A","None","Planned","No","0","","","","","Assets/_Game/Art/UI/Portraits/Enemies/Demon","Planned destination; existence not asserted"
