asset_id,display_name_pt,display_name_en,asset_class,category,subcategory,faction_or_system,gameplay_role,production_phase,priority,tier,rarity_strategy,profession,biome,meshy_eligible,meshy_method,source_art_required,modularity,rig_type,animation_set,lod_required,lod0_tri_min,lod0_tri_max,lod1_ratio,lod2_ratio,texture_resolution,texture_maps,material_slots_max,scale_m,pivot,collider,export_format,unity_import_path,prefab_path,reuse_group,dependencies,expected_variants,status,approval_criteria,notes,source_reference
enemy_death_knight_001,Cavaleiro da Morte,Death Knight,3D Model,Character,Enemy,Undead,heavy melee fear,Season 1 - Arc 2,P2,N/A,None,None,Global,Yes,Image to 3D,Yes,Full body + separate weapon where applicable,Humanoid,anim_enemy_humanoid_melee,Yes,5000,8000,0.5,0.25,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,2.05,Between feet at ground,Capsule/compound hit boxes,FBX,Assets/_Game/Art/Characters/Enemies/Undead/death_knight_001/Models,Assets/_Game/Prefabs/Characters/Enemies/Undead/PF_death_knight_001.prefab,undead_elite_body,Approved character sheet; faction material library; weapon prop if armed,1,Planned,Readable combat role; faction silhouette; valid rig pose; no fused weapon; no accidental detached pieces,,ART_REF_001 + Visual Bible v1.0
enemy_ghoul_reaver_001,Carniçal Dilacerador,Ghoul Reaver,3D Model,Character,Enemy,Undead,fast melee bleed,Season 1 - Arc 2,P2,N/A,None,None,Global,Yes,Image to 3D,Yes,Full body + separate weapon where applicable,Generic,anim_enemy_ghoul,Yes,5000,8000,0.5,0.25,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,1.7,Between feet at ground,Capsule/compound hit boxes,FBX,Assets/_Game/Art/Characters/Enemies/Undead/ghoul_reaver_001/Models,Assets/_Game/Prefabs/Characters/Enemies/Undead/PF_ghoul_reaver_001.prefab,undead_elite_body,Approved character sheet; faction material library; weapon prop if armed,1,Planned,Readable combat role; faction silhouette; valid rig pose; no fused weapon; no accidental detached pieces,,ART_REF_001 + Visual Bible v1.0
enemy_grave_ranger_001,Patrulheiro da Tumba,Grave Ranger,3D Model,Character,Enemy,Undead,ranged marks poison,Season 1 - Arc 2,P2,N/A,None,None,Global,Yes,Image to 3D,Yes,Full body + separate weapon where applicable,Humanoid,anim_enemy_humanoid_ranged,Yes,5000,8000,0.5,0.25,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,1.82,Between feet at ground,Capsule/compound hit boxes,FBX,Assets/_Game/Art/Characters/Enemies/Undead/grave_ranger_001/Models,Assets/_Game/Prefabs/Characters/Enemies/Undead/PF_grave_ranger_001.prefab,undead_elite_body,Approved character sheet; faction material library; weapon prop if armed,1,Planned,Readable combat role; faction silhouette; valid rig pose; no fused weapon; no accidental detached pieces,,ART_REF_001 + Visual Bible v1.0
portrait_boss_bone_knight_001,Bestiário — Cavaleiro Ósseo,Bestiary — Bone Knight,2D Image,Character Art,Enemy Portrait,Undead,Bestiary/boss preview,Season 1 - Arc 2,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Undead,N/A,undead_portrait_frame,boss_bone_knight_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_boss_lich_001,Bestiário — Lich,Bestiary — Lich,2D Image,Character Art,Enemy Portrait,Undead,Bestiary/boss preview,Season 1 - Arc 2,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Undead,N/A,undead_portrait_frame,boss_lich_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_bone_acolyte_001,Bestiário — Acólito Ósseo,Bestiary — Bone Acolyte,2D Image,Character Art,Enemy Portrait,Undead,Bestiary/boss preview,Season 1 - Arc 2,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Undead,N/A,undead_portrait_frame,enemy_bone_acolyte_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_bone_archmage_001,Bestiário — Arquimago Ósseo,Bestiary — Bone Archmage,2D Image,Character Art,Enemy Portrait,Undead,Bestiary/boss preview,Season 1 - Arc 2,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Undead,N/A,undead_portrait_frame,enemy_bone_archmage_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_death_knight_001,Bestiário — Cavaleiro da Morte,Bestiary — Death Knight,2D Image,Character Art,Enemy Portrait,Undead,Bestiary/boss preview,Season 1 - Arc 2,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Undead,N/A,undead_portrait_frame,enemy_death_knight_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_ghoul_reaver_001,Bestiário — Carniçal Dilacerador,Bestiary — Ghoul Reaver,2D Image,Character Art,Enemy Portrait,Undead,Bestiary/boss preview,Season 1 - Arc 2,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Undead,N/A,undead_portrait_frame,enemy_ghoul_reaver_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_grave_ranger_001,Bestiário — Patrulheiro da Tumba,Bestiary — Grave Ranger,2D Image,Character Art,Enemy Portrait,Undead,Bestiary/boss preview,Season 1 - Arc 2,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Undead,N/A,undead_portrait_frame,enemy_grave_ranger_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_restless_skeleton_001,Bestiário — Esqueleto Inquieto,Bestiary — Restless Skeleton,2D Image,Character Art,Enemy Portrait,Undead,Bestiary/boss preview,Season 1 - Arc 2,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Undead,N/A,undead_portrait_frame,enemy_restless_skeleton_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_skeleton_archer_001,Bestiário — Arqueiro Esqueleto,Bestiary — Skeleton Archer,2D Image,Character Art,Enemy Portrait,Undead,Bestiary/boss preview,Season 1 - Arc 2,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Undead,N/A,undead_portrait_frame,enemy_skeleton_archer_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_skeleton_soldier_001,Bestiário — Soldado Esqueleto,Bestiary — Skeleton Soldier,2D Image,Character Art,Enemy Portrait,Undead,Bestiary/boss preview,Season 1 - Arc 2,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Undead,N/A,undead_portrait_frame,enemy_skeleton_soldier_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
enemy_demon_knight_001,Cavaleiro Demoníaco,Demon Knight,3D Model,Character,Enemy,Demon,tank charge aura,Season 1 - Arc 3,P2,N/A,None,None,Global,Yes,Image to 3D,Yes,Full body + separate weapon where applicable,Humanoid,anim_enemy_humanoid_melee,Yes,5000,8000,0.5,0.25,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,2.15,Between feet at ground,Capsule/compound hit boxes,FBX,Assets/_Game/Art/Characters/Enemies/Demon/demon_knight_001/Models,Assets/_Game/Prefabs/Characters/Enemies/Demon/PF_demon_knight_001.prefab,demon_elite_body,Approved character sheet; faction material library; weapon prop if armed,1,Planned,Readable combat role; faction silhouette; valid rig pose; no fused weapon; no accidental detached pieces,,ART_REF_001 + Visual Bible v1.0
enemy_demon_ranger_001,Patrulheiro Demoníaco,Demon Ranger,3D Model,Character,Enemy,Demon,ranged marks,Season 1 - Arc 3,P2,N/A,None,None,Global,Yes,Image to 3D,Yes,Full body + separate weapon where applicable,Humanoid,anim_enemy_humanoid_ranged,Yes,5000,8000,0.5,0.25,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,2.0,Between feet at ground,Capsule/compound hit boxes,FBX,Assets/_Game/Art/Characters/Enemies/Demon/demon_ranger_001/Models,Assets/_Game/Prefabs/Characters/Enemies/Demon/PF_demon_ranger_001.prefab,demon_elite_body,Approved character sheet; faction material library; weapon prop if armed,1,Planned,Readable combat role; faction silhouette; valid rig pose; no fused weapon; no accidental detached pieces,,ART_REF_001 + Visual Bible v1.0
enemy_succubus_enchantress_001,Encantadora Súcubo,Succubus Enchantress,3D Model,Character,Enemy,Demon,mind control debuffs,Season 1 - Arc 3,P2,N/A,None,None,Global,Yes,Image to 3D,Yes,Full body + separate weapon where applicable,Humanoid,anim_enemy_humanoid_caster,Yes,5000,8000,0.5,0.25,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,3,1.85,Between feet at ground,Capsule/compound hit boxes,FBX,Assets/_Game/Art/Characters/Enemies/Demon/succubus_enchantress_001/Models,Assets/_Game/Prefabs/Characters/Enemies/Demon/PF_succubus_enchantress_001.prefab,demon_elite_body,Approved character sheet; faction material library; weapon prop if armed,1,Planned,Readable combat role; faction silhouette; valid rig pose; no fused weapon; no accidental detached pieces,,ART_REF_001 + Visual Bible v1.0
portrait_boss_demon_lord_001,Bestiário — Lorde Demônio,Bestiary — Demon Lord,2D Image,Character Art,Enemy Portrait,Demon,Bestiary/boss preview,Season 1 - Arc 3,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Demon,N/A,demon_portrait_frame,boss_demon_lord_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_boss_incubus_warden_001,Bestiário — Guardião Íncubo,Bestiary — Incubus Warden,2D Image,Character Art,Enemy Portrait,Demon,Bestiary/boss preview,Season 1 - Arc 3,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Demon,N/A,demon_portrait_frame,boss_incubus_warden_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_demon_knight_001,Bestiário — Cavaleiro Demoníaco,Bestiary — Demon Knight,2D Image,Character Art,Enemy Portrait,Demon,Bestiary/boss preview,Season 1 - Arc 3,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Demon,N/A,demon_portrait_frame,enemy_demon_knight_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_demon_ranger_001,Bestiário — Patrulheiro Demoníaco,Bestiary — Demon Ranger,2D Image,Character Art,Enemy Portrait,Demon,Bestiary/boss preview,Season 1 - Arc 3,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Demon,N/A,demon_portrait_frame,enemy_demon_ranger_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_imp_001,Bestiário — Diabrete,Bestiary — Imp,2D Image,Character Art,Enemy Portrait,Demon,Bestiary/boss preview,Season 1 - Arc 3,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Demon,N/A,demon_portrait_frame,enemy_imp_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_imp_legionary_001,Bestiário — Legionário Diabrete,Bestiary — Imp Legionary,2D Image,Character Art,Enemy Portrait,Demon,Bestiary/boss preview,Season 1 - Arc 3,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Demon,N/A,demon_portrait_frame,enemy_imp_legionary_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_imp_pyromancer_001,Bestiário — Piromante Diabrete,Bestiary — Imp Pyromancer,2D Image,Character Art,Enemy Portrait,Demon,Bestiary/boss preview,Season 1 - Arc 3,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Demon,N/A,demon_portrait_frame,enemy_imp_pyromancer_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_imp_skirmisher_001,Bestiário — Escaramuçador Diabrete,Bestiary — Imp Skirmisher,2D Image,Character Art,Enemy Portrait,Demon,Bestiary/boss preview,Season 1 - Arc 3,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Demon,N/A,demon_portrait_frame,enemy_imp_skirmisher_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
portrait_enemy_succubus_enchantress_001,Bestiário — Encantadora Súcubo,Bestiary — Succubus Enchantress,2D Image,Character Art,Enemy Portrait,Demon,Bestiary/boss preview,Season 1 - Arc 3,P2,N/A,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,1024x1024,RGBA,0,0,N/A,None,PNG,Assets/_Game/Art/UI/Portraits/Enemies/Demon,N/A,demon_portrait_frame,enemy_succubus_enchantress_001,1,Planned,Exact match with approved 3D enemy; face and role readable at 128 px,,ART_REF_001 + Visual Bible v1.0
prop_succubus_enchantress_focus_001,Foco da Encantadora Súcubo,Succubus Enchantress Focus,3D Model,Character Prop,magic focus,Demon,Equipment for Succubus Enchantress,Season 1,P2,N/A,None,None,Global,Yes,Image to 3D,Yes,Separate prop/socketed,None,Socketed to character,Yes,700,1800,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,0.8,Grip/socket point; local forward +Z,Simple box/capsule or none,FBX,Assets/_Game/Art/Equipment/CharacterProps/Demon,Assets/_Game/Prefabs/Equipment/prop_succubus_enchantress_focus_001.prefab,demon_magic focus,Character socket standard; Succubus Enchantress concept,1,Planned,Correct grip pivot; no hand attached; safe silhouette; no thin fragile pieces,,ART_REF_001 + Visual Bible v1.0
weapon_bone_archmage_staff_001,Cajado do Arquimago Ósseo,Bone Archmage Staff,3D Model,Character Prop,staff,Undead,Equipment for Archmage,Season 1,P2,N/A,None,None,Global,Yes,Image to 3D,Yes,Separate prop/socketed,None,Socketed to character,Yes,1000,3000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,1.5,Grip/socket point; local forward +Z,Simple box/capsule or none,FBX,Assets/_Game/Art/Equipment/CharacterProps/Undead,Assets/_Game/Prefabs/Equipment/weapon_bone_archmage_staff_001.prefab,undead_staff,Character socket standard; Archmage concept,1,Planned,Correct grip pivot; no hand attached; safe silhouette; no thin fragile pieces,,ART_REF_001 + Visual Bible v1.0
weapon_death_knight_greatsword_001,Montante do Cavaleiro da Morte,Death Knight Greatsword,3D Model,Character Prop,2H sword,Undead,Equipment for Death Knight,Season 1,P2,N/A,None,None,Global,Yes,Image to 3D,Yes,Separate prop/socketed,None,Socketed to character,Yes,1000,3000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,1.5,Grip/socket point; local forward +Z,Simple box/capsule or none,FBX,Assets/_Game/Art/Equipment/CharacterProps/Undead,Assets/_Game/Prefabs/Equipment/weapon_death_knight_greatsword_001.prefab,undead_2H sword,Character socket standard; Death Knight concept,1,Planned,Correct grip pivot; no hand attached; safe silhouette; no thin fragile pieces,,ART_REF_001 + Visual Bible v1.0
weapon_demon_knight_greatsword_001,Montante Demoníaco,Demon Knight Greatsword,3D Model,Character Prop,2H sword,Demon,Equipment for Demon Knight,Season 1,P2,N/A,None,None,Global,Yes,Image to 3D,Yes,Separate prop/socketed,None,Socketed to character,Yes,1000,3000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,1.5,Grip/socket point; local forward +Z,Simple box/capsule or none,FBX,Assets/_Game/Art/Equipment/CharacterProps/Demon,Assets/_Game/Prefabs/Equipment/weapon_demon_knight_greatsword_001.prefab,demon_2H sword,Character socket standard; Demon Knight concept,1,Planned,Correct grip pivot; no hand attached; safe silhouette; no thin fragile pieces,,ART_REF_001 + Visual Bible v1.0
weapon_demon_knight_shield_001,Escudo Demoníaco,Demon Knight Shield,3D Model,Character Prop,shield,Demon,Equipment for Demon Knight,Season 1,P2,N/A,None,None,Global,Yes,Image to 3D,Yes,Separate prop/socketed,None,Socketed to character,Yes,1000,3000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,0.8,Grip/socket point; local forward +Z,Simple box/capsule or none,FBX,Assets/_Game/Art/Equipment/CharacterProps/Demon,Assets/_Game/Prefabs/Equipment/weapon_demon_knight_shield_001.prefab,demon_shield,Character socket standard; Demon Knight concept,1,Planned,Correct grip pivot; no hand attached; safe silhouette; no thin fragile pieces,,ART_REF_001 + Visual Bible v1.0
weapon_demon_ranger_bow_001,Arco Demoníaco,Demon Ranger Bow,3D Model,Character Prop,bow,Demon,Equipment for Demon Ranger,Season 1,P2,N/A,None,None,Global,Yes,Image to 3D,Yes,Separate prop/socketed,None,Socketed to character,Yes,1000,3000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,1.5,Grip/socket point; local forward +Z,Simple box/capsule or none,FBX,Assets/_Game/Art/Equipment/CharacterProps/Demon,Assets/_Game/Prefabs/Equipment/weapon_demon_ranger_bow_001.prefab,demon_bow,Character socket standard; Demon Ranger concept,1,Planned,Correct grip pivot; no hand attached; safe silhouette; no thin fragile pieces,,ART_REF_001 + Visual Bible v1.0
weapon_grave_ranger_crossbow_001,Besta da Tumba,Grave Ranger Crossbow,3D Model,Character Prop,crossbow,Undead,Equipment for Grave Ranger,Season 1,P2,N/A,None,None,Global,Yes,Image to 3D,Yes,Separate prop/socketed,None,Socketed to character,Yes,1000,3000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,1.5,Grip/socket point; local forward +Z,Simple box/capsule or none,FBX,Assets/_Game/Art/Equipment/CharacterProps/Undead,Assets/_Game/Prefabs/Equipment/weapon_grave_ranger_crossbow_001.prefab,undead_crossbow,Character socket standard; Grave Ranger concept,1,Planned,Correct grip pivot; no hand attached; safe silhouette; no thin fragile pieces,,ART_REF_001 + Visual Bible v1.0
skin_archer_t05_base,Skin Arqueira T5,Archer Skin T5,3D Model,Character Skin,Archer,Heroes,Full-body equipment set visualization,Season 1,P2,T5,Base tier skin; Legendary/Mythic may receive separate premium variant,None,Global,Yes,Multi-view Image to 3D,Yes,Full skin; separate weapon/shield,Humanoid,anim_hero_ranged_humanoid,Yes,5000,8500,0.5,0.25,2048x2048,BaseColor; Normal; Metallic; Roughness; AO; Emission mask,3,1.9,Between feet at ground,Uses character prefab colliders,FBX,Assets/_Game/Art/Characters/Heroes/Archer/Skins/T5,Assets/_Game/Prefabs/Characters/Heroes/Skins/PF_skin_archer_t05.prefab,skin_archer_shared_skeleton,hero_archer_001; approved tier concept; shared humanoid skeleton,1,Planned,Exact shared skeleton proportions; no clipping in standard animations; tier silhouette progression is clear,,ART_REF_001 + Visual Bible v1.0
